829937506585252213835264094504305460409152487150,108866910590798220508187219478240167979345606610,960822566276607350167555824524133084455511168324,1415821221623963719413415453263690387336440359920,9,99,104,101000100,11000,14
260417681225646645313020721714945111762747138310,454645709199792928940733213377536473912226615645,575505982906569517748093808207178002147539405504,1415821221623963719413415453263690387336440359920,7,96,103,1000000,1000000,14
606362614219170680550426433125165893979824633191,657222576221605435967786714215118405879736855636,746807259181946593653109337976420624730520879473,1415821221623963719413415453263690387336440359920,6,45,53,110001,10001000,14
642218228345354887675090510392541531817567244964,210110991676034374637073394678177622870605251500,813111074742191892881636761054756100221519724752,1415821221623963719413415453263690387336440359920,5,8,17,10000,100000000,14
919550400501282656445374444225274851947185597991,958923519013062479918625677202825576325827666662,14860000476457808097706697755043864046279211454,1415821221623963719413415453263690387336440359920,2,112,124,10,100010001000,14
834063810066882724555917618223451462929070940374,744795709687657444960369931551340831902996305495,845579491305423612387768929914456348857295235859,1415821221623963719413415453263690387336440359920,2,114,126,11,100000000000,14
829937506585252213835264094504305460409152487150,108866910590798220508187219478240167979345606610,960822566276607350167555824524133084455511168324,1415821221623963719413415453263690387336440359920,9,129,134,101000100,11000,14
466737736777258207394270651256844804486911856648,1013374570910029515023168186583738762668757857485,514483364028524553108154914326844210853649045521,1415821221623963719413415453263690387336440359920,5,118,127,10001,110000000,14
917236351056708338642907197963190072880176529487,467055226858861332400729751729340267925843460406,479642735402767081212485189272707635923407105756,1415821221623963719413415453263690387336440359920,4,135,145,1100,1010000000,14
22320432884035730315498643945877905306199492362,342123721810712446273853677205233148887079236851,501605534303933254977617222377333655682162434230,1415821221623963719413415453263690387336440359920,2,77,89,10,100000000000,14
293975708359848497748431459505357506699990837997,803725243996955812259578840304121612963771135997,184000164404007541675198010080276030291215078369,1415821221623963719413415453263690387336440359920,6,143,151,100001,10000000,14
478330072295295439899113796794781976772797812433,1008257112826061704116725934186840439698350060255,776670929982975313339928074491327186648321149211,1415821221623963719413415453263690387336440359920,2,138,150,11,100010000000,14
829937506585252213835264094504305460409152487150,108866910590798220508187219478240167979345606610,960822566276607350167555824524133084455511168324,1415821221623963719413415453263690387336440359920,9,58,63,101000100,11000,14
758348986618430602795138754438090658557597554973,795207552196242478745423071051678705306412712651,1005446186524159888196305537810489909238629171076,1415821221623963719413415453263690387336440359920,8,42,48,10000100,100000,14
533710174070926535957657718887968795933876316742,1049468281749072478381090861158201833657053512944,963960235825734170674770666830874416017786447216,1415821221623963719413415453263690387336440359920,5,96,105,10000,110000000,14
967852936070567889120372024521593278884773733776,803884438181014028640050161552499651451745094669,369613714937575416013163847472641260021091581397,1415821221623963719413415453263690387336440359920,3,82,92,101,1010000000,13
162280593432065509620768515980221856379926743928,222772290237419077854772057390362244754263323371,902191094655636816571381198991908070459422744652,1415821221623963719413415453263690387336440359920,4,100,109,1100,110000000,13
47172487130545302187610581068306149519986182040,566845164963232409459281167023105512267679735759,399956711234760138660786858191874819009468741052,1415821221623963719413415453263690387336440359920,3,47,57,100,1010000000,13
1098847568105037319187245558185616518085085704817,350084594214377307062337926932161367676732118629,1056614224363696821756390985228426999328068618521,1415821221623963719413415453263690387336440359920,4,82,91,1001,100001000,13
656262965008411437211481450255270033070947958184,999679019754331954470594121950951506274657018411,402577276936299672972552640277302175004705628600,1415821221623963719413415453263690387336440359920,4,131,140,1000,100001000,13
86002488109202788213407896280027111299555719932,500201956830089723443184815416386289003389897280,351831661307312472469565935764132241043922874283,1415821221623963719413415453263690387336440359920,1,81,93,1,100010001000,13
567625755626539564596805698323149670142120782679,489955391003489785063694232901014879924980845002,193813690825720771602915868213606036278717404454,1415821221623963719413415453263690387336440359920,3,126,136,110,1010000000,13
1107610272520973960713447721963800613182792838057,1103316040428693523659243848533922008912131832265,525137998455832843166661265089358660048549600826,1415821221623963719413415453263690387336440359920,4,130,139,1010,100000000,13
758348986618430602795138754438090658557597554973,795207552196242478745423071051678705306412712651,1005446186524159888196305537810489909238629171076,1415821221623963719413415453263690387336440359920,8,141,146,10000100,10000,13
152063946364172589210315677428323675707085433369,406143859021918480087922275319995431955621051307,1045402017780265658681410283148518113099322435964,1415821221623963719413415453263690387336440359920,3,78,88,100,1000000000,13
890205055435422883308148910486321315963773532142,173299201805076396027908446909860624570570197130,1080123933148205258493811656148661119960281728676,1415821221623963719413415453263690387336440359920,3,116,126,100,1010000000,13
14865068011334542692081412141511170031930680522,500363132122386016613773226697135689408348653423,390181310961442014634713473356118117997369479292,1415821221623963719413415453263690387336440359920,4,140,148,1100,10001000,12
378246019624961519107954190242976082366261007726,659103753868051172339963385864485567764334602180,370341352698226778647547924786186128926089732930,1415821221623963719413415453263690387336440359920,7,52,57,1000010,10000,12
376451440040085949638114934783200854512883903629,586017318318056530726106201701914219947437288915,1057409263226216988684367460312044611643599872960,1415821221623963719413415453263690387336440359920,7,39,44,1000000,10000,12
1011330205354426452676540110141848040472442068443,1043642103460787479718174667047944766526662487422,901375478202939061820204967975940613364798165087,1415821221623963719413415453263690387336440359920,1,105,116,1,10010001000,12
376451440040085949638114934783200854512883903629,586017318318056530726106201701914219947437288915,1057409263226216988684367460312044611643599872960,1415821221623963719413415453263690387336440359920,7,123,128,1000000,11000,12
971751258543287694288973017548329785684644877849,889116149199968363940041002811319602028844488365,646279752380645398287820480066330914608089692309,1415821221623963719413415453263690387336440359920,1,22,33,1,10010001000,12
942103569945775117548054852896936578201717793936,343504098207077186194151078068772097710204972266,198794608086474222486557778648661162450884317508,1415821221623963719413415453263690387336440359920,3,22,31,100,100001000,12
253269277502187262015400460432380768397996026323,821849849669117282575433919886738430697972734320,448631157771939748522721983506576147652424446286,1415821221623963719413415453263690387336440359920,2,130,140,10,1010001000,12
544912459630442583606001791620554020073155479047,56031179387414157750404036016440895368130318451,434475083024554294180607845528696681869749252238,1415821221623963719413415453263690387336440359920,2,94,104,10,1010000000,12
805149389607651709943887254014579290229912440575,34187928728362681098445193086090289577788531475,783350863350788325361764383285400355173229443445,1415821221623963719413415453263690387336440359920,1,16,27,1,10000001000,12
378246019624961519107954190242976082366261007726,659103753868051172339963385864485567764334602180,370341352698226778647547924786186128926089732930,1415821221623963719413415453263690387336440359920,7,60,65,1000010,11000,12
1015297551992608343288989767421375851646089768477,164970761855755607696462534432426467559253634161,818798967223580552427353152956368711844634106304,1415821221623963719413415453263690387336440359920,7,69,74,1000000,11000,12
1015297551992608343288989767421375851646089768477,164970761855755607696462534432426467559253634161,818798967223580552427353152956368711844634106304,1415821221623963719413415453263690387336440359920,7,90,95,1000000,11000,12
533710174070926535957657718887968795933876316742,1049468281749072478381090861158201833657053512944,963960235825734170674770666830874416017786447216,1415821221623963719413415453263690387336440359920,5,109,116,10000,1000000,12
1115678003929091468294327780705097509315987976196,838266109445858776582734600886784087415671473133,316911378934473030700715753305774895332594906400,1415821221623963719413415453263690387336440359920,6,139,145,100000,100000,12
579149915025054327377684887648584648199580144852,420342870386553371203908694926940773347549314239,916517984465926249220106407009797487952946594458,1415821221623963719413415453263690387336440359920,2,135,145,10,1000001000,12
260417681225646645313020721714945111762747138310,454645709199792928940733213377536473912226615645,575505982906569517748093808207178002147539405504,1415821221623963719413415453263690387336440359920,7,109,114,1000000,10000,12
955665344252606330494369288788301115887594702601,1018232937399720284688281322235812692110188410891,663672644894733014570196152871083555663340365100,1415821221623963719413415453263690387336440359920,3,71,80,100,100000000,12
588334956536132030439689110776094076208799064082,253865764258781781304293786261566801772758553293,612536649457597745357477551847298825135117356940,1415821221623963719413415453263690387336440359920,3,96,105,100,100000000,12
378246019624961519107954190242976082366261007726,659103753868051172339963385864485567764334602180,370341352698226778647547924786186128926089732930,1415821221623963719413415453263690387336440359920,7,69,74,1000010,11000,12
760437119873278755824292376890038892240735223794,104738637415869297345397340834131292371217473573,368371581513139007090366245442650698245854727280,1415821221623963719413415453263690387336440359920,5,12,19,10000,1000000,12
263243235389255516120208581149465061738165612937,622523749055747542490225706355665629739174636834,119538972952312497480931962191177149959571026799,1415821221623963719413415453263690387336440359920,1,16,27,1,10000001000,12
1015297551992608343288989767421375851646089768477,164970761855755607696462534432426467559253634161,818798967223580552427353152956368711844634106304,1415821221623963719413415453263690387336440359920,7,138,143,1000000,11000,12
268627698396806766814170347567475759043262605889,883152202196190801203335010029445223834598540047,404999060240212380835396045488421926113942585876,1415821221623963719413415453263690387336440359920,3,6,15,100,100001000,12
896554409917359779840061098153777685979091710717,11176861346513417724720565656218652903419762652,189597570856075903522461046545061465973758870983,1415821221623963719413415453263690387336440359920,1,77,88,1,10000001000,12
903553046635184200297890686974723550209827870380,333332456194434309601870905663061258478449374805,103172158763298155623489881297043068442723390046,1415821221623963719413415453263690387336440359920,2,84,94,10,1010000000,12
544273675261759798229001516314634040004288381148,666582470263878066108357498194861935453528583694,88263711984371477154444600059881874091212742105,1415821221623963719413415453263690387336440359920,4,119,126,1001,1001000,11
975664126358116365406753451898305362741305125403,530310869943697419320142718507751665998158773551,917432585739736889275331566819266148356427432426,1415821221623963719413415453263690387336440359920,2,22,31,10,100000000,11
1062659438361686545398393498784959737176941962063,306163209180003630461919769228621685528375380085,829474631074406281189171251203745163276271940017,1415821221623963719413415453263690387336440359920,6,58,63,110001,10000,11
360948566896371197271195737992982244264072648590,391829151477237948293688578562000187326845122542,8815152806235736611752775388284973619814047618,1415821221623963719413415453263690387336440359920,2,42,51,10,100001000,11
201283400356452749857881092797458410348742470224,231927492565999400088965574415675440615358535727,594422825649903202783463967038057332308945535455,1415821221623963719413415453263690387336440359920,2,9,18,11,100000000,11
567625755626539564596805698323149670142120782679,489955391003489785063694232901014879924980845002,193813690825720771602915868213606036278717404454,1415821221623963719413415453263690387336440359920,3,100,108,110,10001000,11
1062659438361686545398393498784959737176941962063,306163209180003630461919769228621685528375380085,829474631074406281189171251203745163276271940017,1415821221623963719413415453263690387336440359920,6,70,75,110001,11000,11
130506758291928702554796910113058772708768480275,102603712346185684061994483763560390967458405321,620135443653928296158869163772996771098166156130,1415821221623963719413415453263690387336440359920,2,15,24,10,110000000,11
276531582856612987418718391489761313914740260559,1131027666803620729335854203680072526009964333888,793956011603653464972261424817914454238286446761,1415821221623963719413415453263690387336440359920,1,8,18,1,1000000000,11
1107610272520973960713447721963800613182792838057,1103316040428693523659243848533922008912131832265,525137998455832843166661265089358660048549600826,1415821221623963719413415453263690387336440359920,4,47,54,1010,1001000,11
1151407596783075497350680721354597542905122284249,65978946681230398953595721871173346595714021557,103347561502277169158560107046964138778787889416,1415821221623963719413415453263690387336440359920,4,86,93,1000,1000000,11
544912459630442583606001791620554020073155479047,56031179387414157750404036016440895368130318451,434475083024554294180607845528696681869749252238,1415821221623963719413415453263690387336440359920,2,43,52,10,110000000,11
466737736777258207394270651256844804486911856648,1013374570910029515023168186583738762668757857485,514483364028524553108154914326844210853649045521,1415821221623963719413415453263690387336440359920,5,56,62,10001,101000,11
544912459630442583606001791620554020073155479047,56031179387414157750404036016440895368130318451,434475083024554294180607845528696681869749252238,1415821221623963719413415453263690387336440359920,2,60,69,10,100001000,11
755178905037699324244072960495216801118848337201,134736908036831978122051393391896714342388271314,809206908372732590707708374865702419699829803216,1415821221623963719413415453263690387336440359920,5,29,35,10000,100000,11
207197616188034945890171707655261480962202084320,1057257083268604273623018492888841886358256628792,309841208271694626510776053091179128417811457555,1415821221623963719413415453263690387336440359920,2,97,106,11,100001000,11
567625755626539564596805698323149670142120782679,489955391003489785063694232901014879924980845002,193813690825720771602915868213606036278717404454,1415821221623963719413415453263690387336440359920,3,50,58,110,10001000,11
373381942058293366645900765053818558862557297531,147956418859426089879077478806205744455837570978,1126931738311035756205201337049441729404615489586,1415821221623963719413415453263690387336440359920,5,6,12,10010,100000,11
132452734398921382304666481448132161728061147620,643237548158312179116702463895431593259421025974,422607378567297448620197704618571207238225266203,1415821221623963719413415453263690387336440359920,2,24,33,11,100000000,11
268627698396806766814170347567475759043262605889,883152202196190801203335010029445223834598540047,404999060240212380835396045488421926113942585876,1415821221623963719413415453263690387336440359920,3,114,122,100,10000000,11
373381942058293366645900765053818558862557297531,147956418859426089879077478806205744455837570978,1126931738311035756205201337049441729404615489586,1415821221623963719413415453263690387336440359920,5,77,83,10010,100000,11
666844785502940921991879714533077977585994666905,670329156762843436163554104241021830031057307688,2265599676902121163350581022812585134713577102,1415821221623963719413415453263690387336440359920,2,73,82,10,100001000,11
86383046450963794579663363300352383165776699988,528472359233669027119925522925820941728354825588,1138785518209856224244491342775086300984334388208,1415821221623963719413415453263690387336440359920,5,113,119,10000,100000,11
533710174070926535957657718887968795933876316742,1049468281749072478381090861158201833657053512944,963960235825734170674770666830874416017786447216,1415821221623963719413415453263690387336440359920,5,144,150,10000,101000,11
86383046450963794579663363300352383165776699988,528472359233669027119925522925820941728354825588,1138785518209856224244491342775086300984334388208,1415821221623963719413415453263690387336440359920,5,121,127,10000,101000,11
86383046450963794579663363300352383165776699988,528472359233669027119925522925820941728354825588,1138785518209856224244491342775086300984334388208,1415821221623963719413415453263690387336440359920,5,134,140,10000,101000,11
293975708359848497748431459505357506699990837997,803725243996955812259578840304121612963771135997,184000164404007541675198010080276030291215078369,1415821221623963719413415453263690387336440359920,6,53,58,100001,11000,11
293975708359848497748431459505357506699990837997,803725243996955812259578840304121612963771135997,184000164404007541675198010080276030291215078369,1415821221623963719413415453263690387336440359920,6,117,122,100001,10000,11
1115678003929091468294327780705097509315987976196,838266109445858776582734600886784087415671473133,316911378934473030700715753305774895332594906400,1415821221623963719413415453263690387336440359920,6,17,22,100000,11000,11
1115678003929091468294327780705097509315987976196,838266109445858776582734600886784087415671473133,316911378934473030700715753305774895332594906400,1415821221623963719413415453263690387336440359920,6,51,56,100000,11000,11
306196097308043922262525010182620286471303557957,151314063591902399515118770229697335305303211470,1136826805565689840881471132586048811841333608664,1415821221623963719413415453263690387336440359920,5,9,15,11000,100000,11
306196097308043922262525010182620286471303557957,151314063591902399515118770229697335305303211470,1136826805565689840881471132586048811841333608664,1415821221623963719413415453263690387336440359920,5,27,33,11000,100000,11
306196097308043922262525010182620286471303557957,151314063591902399515118770229697335305303211470,1136826805565689840881471132586048811841333608664,1415821221623963719413415453263690387336440359920,5,62,68,11000,101000,11
233219668980113704716561547416135098162634999331,12628414190556243142898753367489060283583390338,181689528595217411706813845390985553501179105384,1415821221623963719413415453263690387336440359920,4,120,127,1000,1000000,11
955665344252606330494369288788301115887594702601,1018232937399720284688281322235812692110188410891,663672644894733014570196152871083555663340365100,1415821221623963719413415453263690387336440359920,3,33,41,100,10000000,11
736170089988202385870719985035423994642716267678,862207294096137592438906293148953016031261119215,400655411575316603661899525769597401590936760542,1415821221623963719413415453263690387336440359920,2,130,139,10,110000000,11
917236351056708338642907197963190072880176529487,467055226858861332400729751729340267925843460406,479642735402767081212485189272707635923407105756,1415821221623963719413415453263690387336440359920,4,65,72,1100,1001000,11
919550400501282656445374444225274851947185597991,958923519013062479918625677202825576325827666662,14860000476457808097706697755043864046279211454,1415821221623963719413415453263690387336440359920,2,72,81,10,110001000,11
473111151307008255894987923769412640328793164706,1050238653642852022178375878335312681551956490760,347657544341762408112973547231767839941569123536,1415821221623963719413415453263690387336440359920,5,71,77,10000,100000,11
1021194653148306622294812424440992858414138218005,1081771484391702140019585644793811161242303879868,1021000358652208061589942838623054167375202381296,1415821221623963719413415453263690387336440359920,5,121,127,10000,101000,11
1048036508246681794962249781353511987448511716817,398035168517602505494719946225050540175471540728,210908972774710778425427735359913015511030550097,1415821221623963719413415453263690387336440359920,1,65,75,1,1000000000,11
934301060870221565623758019394187816234355192016,489398673086128393417311652267783401294912970212,66862101197848699305564464391687729095427208276,1415821221623963719413415453263690387336440359920,5,65,71,10100,100000,11
642218228345354887675090510392541531817567244964,210110991676034374637073394678177622870605251500,813111074742191892881636761054756100221519724752,1415821221623963719413415453263690387336440359920,5,62,68,10000,101000,11
1062659438361686545398393498784959737176941962063,306163209180003630461919769228621685528375380085,829474631074406281189171251203745163276271940017,1415821221623963719413415453263690387336440359920,6,93,98,110001,11000,11
40800059359159175132362066332198485567103153908,537102571935812497556304635166529878411773110609,986708273341056717171823821478085361838211396353,1415821221623963719413415453263690387336440359920,1,97,106,1,100000000,10
890205055435422883308148910486321315963773532142,173299201805076396027908446909860624570570197130,1080123933148205258493811656148661119960281728676,1415821221623963719413415453263690387336440359920,3,59,66,100,1000000,10
613777034232097249977551783293533338928580731825,169113608063772665247190053916277821828137421655,1122754527442259960742659851178004842430578201996,1415821221623963719413415453263690387336440359920,3,60,67,100,1001000,10
155446565134028978760821612421029483031528393883,298824909674912788303925879285133920792035697065,834798418292252015274388792729710487242269668001,1415821221623963719413415453263690387336440359920,1,76,85,1,110001000,10
755178905037699324244072960495216801118848337201,134736908036831978122051393391896714342388271314,809206908372732590707708374865702419699829803216,1415821221623963719413415453263690387336440359920,5,21,26,10000,11000,10
78611705459166292972385265143013448023764277095,157854066436347329944230027435410179023107769723,477109520855479690050026026948507134903238725842,1415821221623963719413415453263690387336440359920,2,40,48,10,10001000,10
656262965008411437211481450255270033070947958184,999679019754331954470594121950951506274657018411,402577276936299672972552640277302175004705628600,1415821221623963719413415453263690387336440359920,4,113,119,1000,100000,10
466737736777258207394270651256844804486911856648,1013374570910029515023168186583738762668757857485,514483364028524553108154914326844210853649045521,1415821221623963719413415453263690387336440359920,5,6,11,10001,11000,10
207197616188034945890171707655261480962202084320,1057257083268604273623018492888841886358256628792,309841208271694626510776053091179128417811457555,1415821221623963719413415453263690387336440359920,2,15,23,11,10000000,10
755178905037699324244072960495216801118848337201,134736908036831978122051393391896714342388271314,809206908372732590707708374865702419699829803216,1415821221623963719413415453263690387336440359920,5,38,43,10000,10000,10
755178905037699324244072960495216801118848337201,134736908036831978122051393391896714342388271314,809206908372732590707708374865702419699829803216,1415821221623963719413415453263690387336440359920,5,65,70,10000,11000,10
373381942058293366645900765053818558862557297531,147956418859426089879077478806205744455837570978,1126931738311035756205201337049441729404615489586,1415821221623963719413415453263690387336440359920,5,113,118,10010,10000,10
533710174070926535957657718887968795933876316742,1049468281749072478381090861158201833657053512944,963960235825734170674770666830874416017786447216,1415821221623963719413415453263690387336440359920,5,48,53,10000,11000,10
654373762853295143461124847554483411779912962609,50488845517323809231641272328965209738706354315,662332710140332330894800725579256635981865244984,1415821221623963719413415453263690387336440359920,4,70,76,1000,101000,10
654373762853295143461124847554483411779912962609,50488845517323809231641272328965209738706354315,662332710140332330894800725579256635981865244984,1415821221623963719413415453263690387336440359920,4,87,93,1000,100000,10
306196097308043922262525010182620286471303557957,151314063591902399515118770229697335305303211470,1136826805565689840881471132586048811841333608664,1415821221623963719413415453263690387336440359920,5,71,76,11000,11000,10
782947630388020088402941129901021160441205605326,341259962028454250188703211202689547013946634000,179414868393760676677924150934592036870359395964,1415821221623963719413415453263690387336440359920,3,23,30,100,1001000,10
155446565134028978760821612421029483031528393883,298824909674912788303925879285133920792035697065,834798418292252015274388792729710487242269668001,1415821221623963719413415453263690387336440359920,1,97,106,1,100000000,10
782947630388020088402941129901021160441205605326,341259962028454250188703211202689547013946634000,179414868393760676677924150934592036870359395964,1415821221623963719413415453263690387336440359920,3,53,60,100,1000000,10
607102400538686558277763863369453080860864481584,582241266530337810992646415863276824453914245309,96316662046447920839379946642389253902009883208,1415821221623963719413415453263690387336440359920,4,94,100,1000,101000,10
934301060870221565623758019394187816234355192016,489398673086128393417311652267783401294912970212,66862101197848699305564464391687729095427208276,1415821221623963719413415453263690387336440359920,5,73,78,10100,11000,10
607102400538686558277763863369453080860864481584,582241266530337810992646415863276824453914245309,96316662046447920839379946642389253902009883208,1415821221623963719413415453263690387336440359920,4,115,121,1000,100000,10
603213176787312319114205133276809316720008750376,744257723278715762633381921984699480711864132036,144769250142557688026219988758971891970485388083,1415821221623963719413415453263690387336440359920,1,10,19,1,110000000,10
936056179434361758888459679396072734321377163803,274185882439617437870407953477560105371371616248,1069421109650729459907733918860933054967083099450,1415821221623963719413415453263690387336440359920,4,133,139,1010,100000,10
970048700991939008897083200429268334304681053138,508722725978422802486988173529506457614621490017,1066019001631124376015344942263584437351389286442,1415821221623963719413415453263690387336440359920,4,52,58,1010,100000,10
378489956555200534067661317220829941464966862471,187106963248957284437279021261065473531496168126,850449762866372467411458586879060546948603752922,1415821221623963719413415453263690387336440359920,2,100,108,10,10001000,10
513192018567172641227156558598277659576562588508,467667041191522253170119946635459354139772573754,360445455550081740804476446001176403253795536302,1415821221623963719413415453263690387336440359920,2,52,60,10,10000000,10
14865068011334542692081412141511170031930680522,500363132122386016613773226697135689408348653423,390181310961442014634713473356118117997369479292,1415821221623963719413415453263690387336440359920,4,8,14,1100,101000,10
86383046450963794579663363300352383165776699988,528472359233669027119925522925820941728354825588,1138785518209856224244491342775086300984334388208,1415821221623963719413415453263690387336440359920,5,48,53,10000,11000,10
86383046450963794579663363300352383165776699988,528472359233669027119925522925820941728354825588,1138785518209856224244491342775086300984334388208,1415821221623963719413415453263690387336440359920,5,82,87,10000,11000,10
859514813163777312240812581027083556735087779589,51469683427692519185506371377793556556884918948,117343920390001409753639186213265421408613449654,1415821221623963719413415453263690387336440359920,3,33,40,110,1001000,10
859514813163777312240812581027083556735087779589,51469683427692519185506371377793556556884918948,117343920390001409753639186213265421408613449654,1415821221623963719413415453263690387336440359920,3,68,75,110,1001000,10
859514813163777312240812581027083556735087779589,51469683427692519185506371377793556556884918948,117343920390001409753639186213265421408613449654,1415821221623963719413415453263690387336440359920,3,102,109,110,1001000,10
642218228345354887675090510392541531817567244964,210110991676034374637073394678177622870605251500,813111074742191892881636761054756100221519724752,1415821221623963719413415453263690387336440359920,5,33,38,10000,10000,10
642218228345354887675090510392541531817567244964,210110991676034374637073394678177622870605251500,813111074742191892881636761054756100221519724752,1415821221623963719413415453263690387336440359920,5,105,110,10000,10000,10
214290834062203251521349987077456442539731705106,82375243607139479070910529480312139351384845242,802745137717010087581274598737960857503818238992,1415821221623963719413415453263690387336440359920,5,6,11,10000,11000,10
214290834062203251521349987077456442539731705106,82375243607139479070910529480312139351384845242,802745137717010087581274598737960857503818238992,1415821221623963719413415453263690387336440359920,5,90,95,10000,10000,10
214290834062203251521349987077456442539731705106,82375243607139479070910529480312139351384845242,802745137717010087581274598737960857503818238992,1415821221623963719413415453263690387336440359920,5,103,108,10000,10000,10
642218228345354887675090510392541531817567244964,210110991676034374637073394678177622870605251500,813111074742191892881636761054756100221519724752,1415821221623963719413415453263690387336440359920,5,118,123,10000,10000,10
381588697772943690923408683076351290898710786370,310092765438982142404880599161311517130643549003,880523482772435803142024443761060322787200637996,1415821221623963719413415453263690387336440359920,3,80,87,100,1001000,10
233219668980113704716561547416135098162634999331,12628414190556243142898753367489060283583390338,181689528595217411706813845390985553501179105384,1415821221623963719413415453263690387336440359920,4,7,13,1000,100000,10
473111151307008255894987923769412640328793164706,1050238653642852022178375878335312681551956490760,347657544341762408112973547231767839941569123536,1415821221623963719413415453263690387336440359920,5,17,22,10000,11000,10
473111151307008255894987923769412640328793164706,1050238653642852022178375878335312681551956490760,347657544341762408112973547231767839941569123536,1415821221623963719413415453263690387336440359920,5,129,134,10000,10000,10
382548313128024514858526491676874254645604313605,318531909497009373753271332461884004396958885512,1029856439867466240425142291835694870185334010108,1415821221623963719413415453263690387336440359920,3,131,138,100,1001000,10
1151407596783075497350680721354597542905122284249,65978946681230398953595721871173346595714021557,103347561502277169158560107046964138778787889416,1415821221623963719413415453263690387336440359920,4,55,61,1000,101000,10
162280593432065509620768515980221856379926743928,222772290237419077854772057390362244754263323371,902191094655636816571381198991908070459422744652,1415821221623963719413415453263690387336440359920,4,143,149,1100,100000,10
1011330205354426452676540110141848040472442068443,1043642103460787479718174667047944766526662487422,901375478202939061820204967975940613364798165087,1415821221623963719413415453263690387336440359920,1,18,27,1,100000000,10
1107610272520973960713447721963800613182792838057,1103316040428693523659243848533922008912131832265,525137998455832843166661265089358660048549600826,1415821221623963719413415453263690387336440359920,4,15,21,1010,100000,10
931066798543276380939980849629292855242295712731,1115608560829686956740268261273189880985741204900,326786702302191251983045554400007684551583811763,1415821221623963719413415453263690387336440359920,1,77,86,1,110001000,10
14865068011334542692081412141511170031930680522,500363132122386016613773226697135689408348653423,390181310961442014634713473356118117997369479292,1415821221623963719413415453263690387336440359920,4,132,137,1100,10000,9
936056179434361758888459679396072734321377163803,274185882439617437870407953477560105371371616248,1069421109650729459907733918860933054967083099450,1415821221623963719413415453263690387336440359920,4,62,67,1010,10000,9
624192473015059728362465546258001771382648081102,807817388252554053379285298298510884356294171791,773285358285851661232099530100617701996535926483,1415821221623963719413415453263690387336440359920,1,45,53,1,10001000,9
